REP,ROW,TREAT_NAME,CONCATENATE TREATMENT,TREE_NMBR,SPECIES,DATE,HT,DIAM,DATE,BROWSE Y/N,MORT Y/N,HT,INITIAL & CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,18,WRC,4/13/2015,30.48,3.556,4/23/2015,,,,30.48,0,0,0,6/2/2015,Y,,33.528,33.528,0,1,0,8/17/2015,Y,,38,38,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,19,WRC,4/13/2015,32.512,3.302,4/23/2015,,,,32.512,0,0,0,6/2/2015,Y,,32.766,32.766,0,1,0,8/17/2015,Y,,37,37,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,20,WRC,4/13/2015,29.464,3.048,4/23/2015,,,,29.464,0,0,0,6/2/2015,,,36.83,36.83,0,0,0,8/17/2015,,,47,47,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,1,SS,4/13/2015,46.99,4.064,4/23/2015,,,,46.99,0,0,0,6/2/2015,,,49.53,49.53,0,0,0,8/17/2015,,,57,57,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,2,SS,4/13/2015,42.672,5.334,4/23/2015,,,,42.672,0,0,0,6/2/2015,,,47.752,47.752,0,0,0,8/17/2015,,,63,63,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,3,SS,4/13/2015,45.212,4.826,4/23/2015,,,,45.212,0,0,0,6/2/2015,,,50.546,50.546,0,0,0,8/17/2015,,,58,58,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,4,SS,4/13/2015,41.91,4.826,4/23/2015,,,,41.91,0,0,0,6/2/2015,,,49.53,49.53,0,0,0,8/17/2015,,,63,63,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,5,SS,4/13/2015,32.004,3.81,4/23/2015,,,,32.004,0,0,0,6/2/2015,,,48.26,48.26,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,6,SS,4/13/2015,46.482,4.826,4/23/2015,,,,46.482,0,0,0,6/2/2015,,,52.324,52.324,0,0,0,8/17/2015,,,68,68,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,7,SS,4/13/2015,48.26,3.81,4/23/2015,,,,48.26,0,0,0,6/2/2015,,,49.276,49.276,0,0,0,8/17/2015,,,63,63,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,8,SS,4/13/2015,38.1,5.842,4/23/2015,,,,38.1,0,0,0,6/2/2015,,,46.99,46.99,0,0,0,8/17/2015,,,50,50,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,9,SS,4/13/2015,41.91,3.302,4/23/2015,,,,41.91,0,0,0,6/2/2015,,,50.8,50.8,0,0,0,8/17/2015,,,61,61,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,10,SS,4/13/2015,37.338,3.556,4/23/2015,,,,37.338,0,0,0,6/2/2015,,,42.926,42.926,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,11,SS,4/13/2015,34.036,4.064,4/23/2015,,,,34.036,0,0,0,6/2/2015,,,39.37,39.37,0,0,0,8/17/2015,,,38,38,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,12,SS,4/13/2015,39.624,4.572,4/23/2015,,,,39.624,0,0,0,6/2/2015,,,43.18,43.18,0,0,0,8/17/2015,,,47,47,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,13,SS,4/13/2015,34.798,5.588,4/23/2015,,,,34.798,0,0,0,6/2/2015,,,46.228,46.228,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,14,SS,4/13/2015,36.576,3.048,4/23/2015,,,,36.576,0,0,0,6/2/2015,,,43.434,43.434,0,0,0,8/17/2015,,,51,51,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,15,SS,4/13/2015,41.91,5.08,4/23/2015,,,,41.91,0,0,0,6/2/2015,,,52.324,52.324,0,0,0,8/17/2015,,,59,59,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,16,SS,4/13/2015,39.116,4.826,4/23/2015,,,,39.116,0,0,0,6/2/2015,,,39.624,39.624,0,0,0,8/17/2015,,,43,43,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,17,SS,4/13/2015,27.94,3.302,4/23/2015,,,,27.94,0,0,0,6/2/2015,,,33.782,33.782,0,0,0,8/17/2015,,,42,42,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,18,SS,4/13/2015,37.084,3.556,4/23/2015,,,,37.084,0,0,0,6/2/2015,,,45.466,45.466,0,0,0,8/17/2015,,,56,56,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,19,SS,4/13/2015,35.56,3.81,4/23/2015,,,,35.56,0,0,0,6/2/2015,,,43.18,43.18,0,0,0,8/17/2015,,,47,47,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING SS,20,SS,4/13/2015,33.782,3.556,4/23/2015,,,,33.782,0,0,0,6/2/2015,,,41.91,41.91,0,0,0,8/17/2015,,,51,51,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,1,WRC,4/13/2015,43.18,4.572,4/23/2015,,,,43.18,0,0,0,6/2/2015,,,45.974,45.974,0,0,0,8/17/2015,,,50,50,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,2,WRC,4/13/2015,45.72,3.81,4/23/2015,,,,45.72,0,0,0,6/2/2015,Y,,46.228,46.228,0,1,0,8/17/2015,Y,,49,49,0,1,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,3,WRC,4/13/2015,28.448,3.048,4/23/2015,,,,28.448,0,0,0,6/2/2015,,,36.068,36.068,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,4,WRC,4/13/2015,38.862,4.318,4/23/2015,,,,38.862,0,0,0,6/2/2015,,,43.18,43.18,0,0,0,8/17/2015,,,46,46,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,5,WRC,4/13/2015,26.67,3.048,4/23/2015,,,,26.67,0,0,0,6/2/2015,,,29.464,29.464,0,0,0,8/17/2015,,,29,29,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,6,WRC,4/13/2015,19.05,2.032,4/23/2015,,,,19.05,0,0,0,6/2/2015,,,22.86,22.86,0,0,0,8/17/2015,Y,,19,19,3.86,1,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,7,WRC,4/13/2015,24.638,3.302,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,34.544,34.544,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,8,WRC,4/13/2015,24.892,3.048,4/23/2015,,,,24.892,0,0,0,6/2/2015,,,26.67,26.67,0,0,0,8/17/2015,Y,,32,32,0,1,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,9,WRC,4/13/2015,36.576,3.302,4/23/2015,,,,36.576,0,0,0,6/2/2015,,,40.894,40.894,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,10,WRC,4/13/2015,28.702,4.318,4/23/2015,,,,28.702,0,0,0,6/2/2015,,,31.75,31.75,0,0,0,8/17/2015,,,43,43,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,11,WRC,4/13/2015,24.638,2.286,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,29.464,29.464,0,0,0,8/17/2015,,,29,29,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,12,WRC,4/13/2015,27.94,3.302,4/23/2015,,,,27.94,0,0,0,6/2/2015,,,37.846,37.846,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,13,WRC,4/13/2015,18.542,2.286,4/23/2015,,,,18.542,0,0,0,6/2/2015,,,26.67,26.67,0,0,0,8/17/2015,,,25,25,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,14,WRC,4/13/2015,39.116,4.572,4/23/2015,,,,39.116,0,0,0,6/2/2015,,,50.038,50.038,0,0,0,8/17/2015,,,64,64,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,15,WRC,4/13/2015,26.924,3.302,4/23/2015,,,,26.924,0,0,0,6/2/2015,,,33.274,33.274,0,0,0,8/17/2015,,,44,44,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,16,WRC,4/13/2015,14.732,1.524,4/23/2015,,,,14.732,0,0,0,6/2/2015,,,15.24,15.24,0,0,0,8/17/2015,,,25,25,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,17,WRC,4/13/2015,18.796,4.318,4/23/2015,,,,18.796,0,0,0,6/2/2015,,,22.352,22.352,0,0,0,8/17/2015,,,20,20,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,18,WRC,4/13/2015,17.78,1.27,4/23/2015,,,,17.78,0,0,0,6/2/2015,,,18.288,18.288,0,0,0,8/17/2015,,Y,13,13,0,0,1
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,19,WRC,4/13/2015,16.51,2.032,4/23/2015,,,,16.51,0,0,0,6/2/2015,,,12.7,12.7,0,0,0,8/17/2015,,,33,33,0,0,0
FALLING FIRS,C,PLANTSKYDD,PLANTSKYDD,20,WRC,4/13/2015,29.21,2.286,4/23/2015,,,,29.21,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,Y,,,,0,1
FALLING FIRS,D,VEXAR,VEXAR,1,WRC,4/13/2015,44.196,5.08,4/23/2015,,,,44.196,0,0,0,6/2/2015,,,48.26,48.26,0,0,0,8/17/2015,,,55,55,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,2,WRC,4/13/2015,31.75,5.842,4/23/2015,,,,31.75,0,0,0,6/2/2015,,,37.592,37.592,0,0,0,8/17/2015,,,42,42,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,3,WRC,4/13/2015,25.908,4.826,4/23/2015,,,,25.908,0,0,0,6/2/2015,,,53.848,53.848,0,0,0,8/17/2015,,,55,55,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,4,WRC,4/13/2015,24.13,2.794,4/23/2015,,,,24.13,0,0,0,6/2/2015,,,31.496,31.496,0,0,0,8/17/2015,,,34,34,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,5,WRC,4/13/2015,18.288,3.302,4/23/2015,,,,18.288,0,0,0,6/2/2015,,,18.034,18.034,0,0,0,8/17/2015,,,20,20,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,6,WRC,4/13/2015,27.94,4.064,4/23/2015,,,,27.94,0,0,0,6/2/2015,,,33.02,33.02,0,0,0,8/17/2015,Y,,24,24,9.02,1,0
FALLING FIRS,D,VEXAR,VEXAR,7,WRC,4/13/2015,24.892,2.54,4/23/2015,,,,24.892,0,0,0,6/2/2015,,,28.194,28.194,0,0,0,8/17/2015,,,29,29,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,8,WRC,4/13/2015,29.21,4.064,4/23/2015,,,,29.21,0,0,0,6/2/2015,,,31.242,31.242,0,0,0,8/17/2015,,,33,33,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,9,WRC,4/13/2015,52.07,4.318,4/23/2015,,,,52.07,0,0,0,6/2/2015,,,57.912,57.912,0,0,0,8/17/2015,,,60,60,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,10,WRC,4/13/2015,26.416,2.794,4/23/2015,,,,26.416,0,0,0,6/2/2015,,,30.48,30.48,0,0,0,8/17/2015,,,29,29,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,11,WRC,4/13/2015,19.812,2.54,4/23/2015,,,,19.812,0,0,0,6/2/2015,Y,,13.97,13.97,5.842,1,0,8/17/2015,Y,,3,3,10.97,1,0
FALLING FIRS,D,VEXAR,VEXAR,12,WRC,4/13/2015,19.05,3.048,4/23/2015,,,,19.05,0,0,0,6/2/2015,,,25.4,25.4,0,0,0,8/17/2015,,,25,25,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,13,WRC,4/13/2015,23.876,3.302,4/23/2015,,,,23.876,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,14,WRC,4/13/2015,42.164,4.318,4/23/2015,,,,42.164,0,0,0,6/2/2015,,,43.688,43.688,0,0,0,8/17/2015,,,54,54,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,15,WRC,4/13/2015,18.796,2.794,4/23/2015,,,,18.796,0,0,0,6/2/2015,,,22.606,22.606,0,0,0,8/17/2015,,,33,33,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,16,WRC,4/13/2015,17.78,3.048,4/23/2015,,,,17.78,0,0,0,6/2/2015,,,20.828,20.828,0,0,0,8/17/2015,,,22,22,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,17,WRC,4/13/2015,16.256,1.778,4/23/2015,,,,16.256,0,0,0,6/2/2015,,,21.082,21.082,0,0,0,8/17/2015,,,25,25,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,18,WRC,4/13/2015,28.956,2.794,4/23/2015,,,,28.956,0,0,0,6/2/2015,,,34.29,34.29,0,0,0,8/17/2015,,,40,40,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,19,WRC,4/13/2015,46.99,3.81,4/23/2015,,,,46.99,0,0,0,6/2/2015,,,44.45,44.45,0,0,0,8/17/2015,,,54,54,0,0,0
FALLING FIRS,D,VEXAR,VEXAR,20,WRC,4/13/2015,21.336,3.81,4/23/2015,,,,21.336,0,0,0,6/2/2015,,,28.448,28.448,0,0,0,8/17/2015,,,37,37,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,1,SS,4/13/2015,48.26,5.588,4/23/2015,,,,48.26,0,0,0,6/2/2015,,,55.372,55.372,0,0,0,8/17/2015,,,72,72,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,2,SS,4/13/2015,43.942,4.572,4/23/2015,,,,43.942,0,0,0,6/2/2015,,,46.99,46.99,0,0,0,8/17/2015,,,67,67,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,3,SS,4/13/2015,45.72,4.826,4/23/2015,,,,45.72,0,0,0,6/2/2015,,,50.546,50.546,0,0,0,8/17/2015,,,63,63,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,4,SS,4/13/2015,46.228,6.096,4/23/2015,,,,46.228,0,0,0,6/2/2015,,,57.404,57.404,0,0,0,8/17/2015,,,70,70,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,5,SS,4/13/2015,38.862,3.302,4/23/2015,,,,38.862,0,0,0,6/2/2015,,,44.704,44.704,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,6,SS,4/13/2015,49.022,5.588,4/23/2015,,,,49.022,0,0,0,6/2/2015,,,58.166,58.166,0,0,0,8/17/2015,,,71,71,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,7,SS,4/13/2015,38.1,5.588,4/23/2015,,,,38.1,0,0,0,6/2/2015,,,47.752,47.752,0,0,0,8/17/2015,,,58,58,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,8,SS,4/13/2015,44.45,4.318,4/23/2015,,,,44.45,0,0,0,6/2/2015,,,46.99,46.99,0,0,0,8/17/2015,,,61,61,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,9,SS,4/13/2015,46.736,4.572,4/23/2015,,,,46.736,0,0,0,6/2/2015,,,52.324,52.324,0,0,0,8/17/2015,,,60,60,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,10,SS,4/13/2015,36.83,4.318,4/23/2015,,,,36.83,0,0,0,6/2/2015,,,44.45,44.45,0,0,0,8/17/2015,,Y,52,52,0,0,1
FALLING FIRS,E,SS CTRL,SS CTRL,11,SS,4/13/2015,39.116,3.81,4/23/2015,,,,39.116,0,0,0,6/2/2015,,,37.846,37.846,0,0,0,8/17/2015,,,46,46,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,12,SS,4/13/2015,44.45,5.08,4/23/2015,,,,44.45,0,0,0,6/2/2015,,,50.038,50.038,0,0,0,8/17/2015,,,64,64,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,13,SS,4/13/2015,42.418,4.064,4/23/2015,,,,42.418,0,0,0,6/2/2015,,,50.292,50.292,0,0,0,8/17/2015,,,59,59,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,14,SS,4/13/2015,39.878,3.81,4/23/2015,,,,39.878,0,0,0,6/2/2015,,,43.18,43.18,0,0,0,8/17/2015,,,49,49,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,15,SS,4/13/2015,36.322,3.048,4/23/2015,,,,36.322,0,0,0,6/2/2015,,,39.878,39.878,0,0,0,8/17/2015,,,47,47,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,16,SS,4/13/2015,39.624,4.318,4/23/2015,,,,39.624,0,0,0,6/2/2015,,,43.434,43.434,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,17,SS,4/13/2015,44.704,4.318,4/23/2015,,,,44.704,0,0,0,6/2/2015,,,50.8,50.8,0,0,0,8/17/2015,,,56,56,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,18,SS,4/13/2015,43.18,5.842,4/23/2015,,,,43.18,0,0,0,6/2/2015,,,52.578,52.578,0,0,0,8/17/2015,,,63,63,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,19,SS,4/13/2015,42.418,4.064,4/23/2015,,,,42.418,0,0,0,6/2/2015,,,51.816,51.816,0,0,0,8/17/2015,,,62,62,0,0,0
FALLING FIRS,E,SS CTRL,SS CTRL,20,SS,4/13/2015,39.37,5.08,4/23/2015,,,,39.37,0,0,0,6/2/2015,,,40.894,40.894,0,0,0,8/17/2015,,,58,58,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,1,WRC,4/13/2015,41.91,5.588,4/23/2015,,,,41.91,0,0,0,6/2/2015,,,45.212,45.212,0,0,0,8/17/2015,,,52,52,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,2,WRC,4/13/2015,24.384,2.794,4/23/2015,,,,24.384,0,0,0,6/2/2015,,,28.194,28.194,0,0,0,8/17/2015,,,27,27,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,3,WRC,4/13/2015,34.544,3.81,4/23/2015,,,,34.544,0,0,0,6/2/2015,,,39.116,39.116,0,0,0,8/17/2015,,,38,38,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,4,WRC,4/13/2015,24.892,3.81,4/23/2015,,,,24.892,0,0,0,6/2/2015,,,32.258,32.258,0,0,0,8/17/2015,,,33,33,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,5,WRC,4/13/2015,24.892,3.81,4/23/2015,,,,24.892,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,,,35,35,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,6,WRC,4/13/2015,22.86,2.794,4/23/2015,,,,22.86,0,0,0,6/2/2015,,,27.178,27.178,0,0,0,8/17/2015,Y,,24,24,3.178,1,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,7,WRC,4/13/2015,34.544,4.064,4/23/2015,,,,34.544,0,0,0,6/2/2015,,,40.386,40.386,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,8,WRC,4/13/2015,34.544,3.81,4/23/2015,,,,34.544,0,0,0,6/2/2015,,,40.64,40.64,0,0,0,8/17/2015,,,50,50,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,9,WRC,4/13/2015,30.48,4.064,4/23/2015,,,,30.48,0,0,0,6/2/2015,,,36.322,36.322,0,0,0,8/17/2015,Y,,23,23,13.322,1,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,10,WRC,4/13/2015,22.86,3.81,4/23/2015,,,,22.86,0,0,0,6/2/2015,,,27.94,27.94,0,0,0,8/17/2015,,,32,32,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,11,WRC,4/13/2015,20.828,2.286,4/23/2015,,,,20.828,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,,23,23,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,12,WRC,4/13/2015,33.02,2.54,4/23/2015,,,,33.02,0,0,0,6/2/2015,,,36.576,36.576,0,0,0,8/17/2015,,,40,40,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,13,WRC,4/13/2015,42.418,3.81,4/23/2015,,,,42.418,0,0,0,6/2/2015,,,51.054,51.054,0,0,0,8/17/2015,,,53,53,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,14,WRC,4/13/2015,13.208,2.286,4/23/2015,,,,13.208,0,0,0,6/2/2015,,Y,12.7,12.7,0,0,1,8/17/2015,,Y,,,,0,1
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,15,WRC,4/13/2015,22.098,2.794,4/23/2015,,,,22.098,0,0,0,6/2/2015,,,26.162,26.162,0,0,0,8/17/2015,,,20,20,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,16,WRC,4/13/2015,17.018,2.286,4/23/2015,,,,17.018,0,0,0,6/2/2015,,,19.05,19.05,0,0,0,8/17/2015,,Y,17,17,0,0,1
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,17,WRC,4/13/2015,21.336,1.778,4/23/2015,,,,21.336,0,0,0,6/2/2015,,,26.162,26.162,0,0,0,8/17/2015,,,29,29,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,18,WRC,4/13/2015,25.908,2.794,4/23/2015,,,,25.908,0,0,0,6/2/2015,,,28.702,28.702,0,0,0,8/17/2015,,,33,33,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,19,WRC,4/13/2015,29.21,3.302,4/23/2015,,,,29.21,0,0,0,6/2/2015,,,36.83,36.83,0,0,0,8/17/2015,,,41,41,0,0,0
FALLING FIRS,F,FENCE CTRL,FENCE CTRL,20,WRC,4/13/2015,24.638,2.794,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,27.94,27.94,0,0,0,8/17/2015,,,35,35,0,0,0
NOVELLI,A,WRC CTRL,WRC CTRL,1,WRC,4/13/2015,21.336,2.54,4/23/2015,,,,21.336,0,0,0,6/2/2015,,,22.86,22.86,0,0,0,8/17/2015,,,30,30,0,0,0
NOVELLI,A,WRC CTRL,WRC CTRL,2,WRC,4/13/2015,25.908,3.048,4/23/2015,,,,25.908,0,0,0,6/2/2015,,,23.368,23.368,0,0,0,8/17/2015,Y,,32,32,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,3,WRC,4/13/2015,28.956,3.556,4/23/2015,Y,,20.574,20.574,8.382,1,0,6/2/2015,Y,,24.384,24.384,4.572,1,0,8/17/2015,Y,,23,23,1.384,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,4,WRC,4/13/2015,19.05,2.286,4/23/2015,Y,,13.462,13.462,5.588,1,0,6/2/2015,,,21.59,21.59,0,0,0,8/17/2015,Y,,19,19,2.59,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,5,WRC,4/13/2015,264.16,5.08,4/23/2015,Y,,17.526,17.526,246.634,1,0,6/2/2015,Y,,18.034,18.034,246.126,1,0,8/17/2015,Y,,20,20,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,6,WRC,4/13/2015,264.16,2.54,4/23/2015,,,,264.16,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,Y,,32,32,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,7,WRC,4/13/2015,31.496,2.794,4/23/2015,,,,31.496,0,0,0,6/2/2015,Y,,29.464,29.464,2.032,1,0,8/17/2015,Y,,24,24,5.464,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,8,WRC,4/13/2015,41.91,3.81,4/23/2015,,,,41.91,0,0,0,6/2/2015,Y,,48.26,48.26,0,1,0,8/17/2015,Y,,33,33,15.26,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,9,WRC,4/13/2015,34.036,3.302,4/23/2015,Y,,27.94,27.94,6.096,1,0,6/2/2015,Y,,29.21,29.21,4.826,1,0,8/17/2015,Y,,30,30,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,10,WRC,4/13/2015,28.956,4.318,4/23/2015,Y,,27.94,27.94,1.016,1,0,6/2/2015,,,34.544,34.544,0,0,0,8/17/2015,Y,,30,30,4.544,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,11,WRC,4/13/2015,33.02,3.556,4/23/2015,Y,,19.812,19.812,13.208,1,0,6/2/2015,Y,,20.066,20.066,12.954,1,0,8/17/2015,Y,,19,19,1.066,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,12,WRC,4/13/2015,34.036,3.556,4/23/2015,,,,34.036,0,0,0,6/2/2015,Y,,27.686,27.686,6.35,1,0,8/17/2015,Y,,29,29,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,13,WRC,4/13/2015,15.24,3.302,4/23/2015,,,,15.24,0,0,0,6/2/2015,,,15.24,15.24,0,0,0,8/17/2015,Y,,15,15,0.24,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,14,WRC,4/13/2015,26.416,4.572,4/23/2015,,,,26.416,0,0,0,6/2/2015,Y,,18.288,18.288,8.128,1,0,8/17/2015,Y,,16,16,2.288,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,15,WRC,4/13/2015,31.496,3.302,4/23/2015,,,,31.496,0,0,0,6/2/2015,Y,,17.272,17.272,14.224,1,0,8/17/2015,Y,,23,23,0,1,0
NOVELLI,A,WRC CTRL,WRC CTRL,16,WRC,4/13/2015,24.638,2.54,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,28.956,28.956,0,0,0,8/17/2015,Y,,33,33,0,1,0
NOVELLI,B,SS CTRL,SS CTRL,1,SS,4/13/2015,41.148,4.064,4/23/2015,,,,41.148,0,0,0,6/2/2015,,,44.704,44.704,0,0,0,8/17/2015,,,59,59,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,2,SS,4/13/2015,48.26,4.826,4/23/2015,,,,48.26,0,0,0,6/2/2015,,,52.07,52.07,0,0,0,8/17/2015,,,84,84,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,3,SS,4/13/2015,50.8,4.064,4/23/2015,,,,50.8,0,0,0,6/2/2015,,,50.546,50.546,0,0,0,8/17/2015,,,78,78,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,4,SS,4/13/2015,49.276,4.318,4/23/2015,,,,49.276,0,0,0,6/2/2015,,,53.34,53.34,0,0,0,8/17/2015,,,75,75,0,0,0
